id,title,level,n_enrolled,n_lectures,date,price
99324,Acoustic Blues Guitar Lessons,Intermediate,8217,10,2013-09-30,0
535650,Accelerate Your Guitar Learning With Metal Techniques,All Levels,1305,68,2015-08-18,20
769270,Beginner Step by Step Keharwa Theka Tabla Course,Basic,916,16,2016-02-22,20
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,Basic,2357,53,2013-05-02,85
17922,Play Ukulele Now,All Levels,1951,78,2012-06-02,30
112314,Acoustic Blues Guitar Lessons,Intermediate,1284,40,2013-11-28,125
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,All Levels,769,33,2015-11-02,70
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,All Levels,3122,80,2013-10-27,75
606494,The 80/20 Beginner Guitar Course,Basic,1269,51,2016-04-28,50
1217408,Drums for Beginners,Basic,1618,15,2017-06-19,0
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,Basic,89,35,2016-12-26,150
1008098,Learn to play guitar and sing at the same time,Basic,66,8,2016-11-25,45
650836,Introduction to Ukulele 1,Basic,630,27,2015-12-01,20
504168,Learn Flute FAST!,Basic,249,61,2015-06-02,45
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,Intermediate,198,34,2016-02-13,45
743884,Piano With Willie: Blues n' Boogie Vol. 3,Intermediate,84,10,2016-04-13,40
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,All Levels,58,11,2015-08-17,40
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,Basic,186,56,2016-02-05,75
1146368,The Easy Beginner Drum Course,Basic,21,12,2017-03-21,25
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,Basic,431,11,2016-01-04,40
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,Basic,53,9,2015-08-17,20
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,All Levels,2610,24,2016-04-20,0
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,Basic,26,26,2016-02-01,20
53277,Guitar for Music Educators: Learning How to Teach Guitar,Basic,32,22,2013-07-26,20
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,All Levels,1631,6,2015-11-23,0
1149202,Guitar Solo - Theory and Improvisation Lessons,Intermediate,12,34,2017-04-11,60
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,Intermediate,12,13,2016-03-24,30
789820,Instant Harmonica - play Christmas + Birthday songs now!,All Levels,236,18,2016-05-18,40
806640,Blues Master - Advanced Techniques Piano Course,All Levels,7,14,2016-03-29,75
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,Intermediate,11,16,2016-04-13,30
818838,Trombone Lessons For Beginners,Basic,11,34,2016-04-14,95
269832,Rhythm to Rock Drum Lesson 6,Basic,12,13,2014-08-21,20
759130,Flute Pro Series - You're about to love practicing the flute,All Levels,135,28,2016-04-01,50
556076,How To Play Guitar - Everything You Need To Know To Start,Basic,5,8,2015-07-21,50
824020,Trombone Pro Series - Fall in love with the Trombone,All Levels,57,57,2016-04-22,50
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,All Levels,7,27,2017-05-23,25
139792,Learn to play tunes by ear on harmonica - no written music,Intermediate,73,15,2014-03-23,35
482334,Fingerpicking for Guitar,All Levels,35,26,2016-09-14,20
602812,"Music Theory, Guitar and Ear Training",Basic,30,39,2015-11-22,60
1036400,"Piano Unbound. Piano learning method, a course for beginners",All Levels,32,39,2017-04-25,195
866528,Advanced Trombone Studies - Learn to Master the Trombone!,All Levels,39,136,2016-07-05,50
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",All Levels,90,61,2015-04-16,50
744080,Piano With Willie: Tritones & Phat Chords,Intermediate,37,19,2016-04-13,40
620372,Piano for Kids: Developing Your Child's Creative Abilities,Basic,42,37,2015-10-24,65
214418,Piano Lessons For The Hip Hop Fan,Intermediate,276,62,2014-05-12,20
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,All Levels,88,48,2015-09-24,50
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,Intermediate,10,12,2016-08-06,30
771880,Clarinet Lessons For Beginners,Basic,11,41,2016-02-26,95
228268,Play music on Harmonica using 8 notes - learn easy tunes!,Basic,29,14,2014-05-26,35
944550,Learn Piano Online-A Quiet Solace Piano Solo,Intermediate,7,10,2016-08-29,50
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,Intermediate,9,10,2016-05-05,30
838320,The Art of the Blues Shuffle - A Guitarist's Guide,Intermediate,8,11,2016-06-26,20
838896,Learn Piano Online-Ambiance Piano Solo,Intermediate,8,10,2016-06-21,50
812602,Piano Lessons For Beginners,Basic,8,50,2016-04-12,95
190906,The Theory & Practice of Modes on the Guitar,Intermediate,17,7,2014-04-04,35
1124590,Learn How To Play The Trumpet,All Levels,2,24,2017-06-19,75
917176,Violin for Beginners,Basic,4,18,2017-03-07,50
647884,Beginner Acoustic Guitar Lessons,Basic,8,12,2015-10-28,25
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,Basic,122,59,2015-11-14,100
1216752,Curso de Bateria - Explorando Diferentes Divisões,Intermediate,5,19,2017-05-18,55
1193536,Escalas Pentatónicas para guitarristas,All Levels,11,23,2017-06-02,25
430962,Brass Master Class,All Levels,36,30,2015-06-09,20
631480,Enseñando música: mejora tus clases de instrumento ,Basic,111,18,2015-10-07,30
970462,Ukelele exprés: aprende a tocar en menos de un mes,Basic,888,25,2016-10-17,0
852426,Curso de Guitarra para Principiantes,Basic,53,39,2016-06-01,20
430992,Mundharmonika spielen - mein schönstes Hobby,Basic,65,77,2015-06-09,20
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,Intermediate,38,51,2016-02-03,25
608436,Présentation du Banjo Ténor,Basic,18,31,2015-09-13,20
217628,Aprende a tocar el acordeón de botones,All Levels,22,21,2014-05-19,50
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,Basic,211,30,2015-10-08,50
935900,Pedais de efeito para Contrabaixo,All Levels,10,10,2016-08-26,50
713492,Mantenimiento y octavación para guitarras eléctricas,All Levels,12,14,2016-04-27,35
218540,Aprende a tocar el violín desde cero,All Levels,17,22,2014-05-19,50
211780,Aprende a tocar el teclado como los expertos,All Levels,11,37,2014-05-09,50
217320,Aprende a tocar el saxofón como siempre has querido,All Levels,8,26,2014-05-16,20
387064,Guitarra para principiantes,Basic,7,46,2015-01-22,20
219756,Aprende a tocar flauta transversal sin complicaciones,All Levels,6,23,2014-05-19,50
1243162,Aprende a tocar las escalas en el acordeón de botones.,Basic,2,21,2017-06-17,20
1174974,Curso de Violão Prático,Basic,5,10,2017-04-12,70
214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",All Levels,14,71,2014-05-16,50
430994,Gitarre spielen - mein schönstes Hobby,Basic,11,183,2015-06-09,20
207408,Aprende a tocar la guitarra acústica como un profesional,All Levels,11,27,2014-05-05,50
445118,Guitar Lesson - Five Steps to Learn Barre Chords,All Levels,57,9,2015-03-15,35
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",All Levels,377,14,2014-01-30,20
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,All Levels,273,6,2014-01-16,20
131512,Inside Drum Technique,All Levels,406,25,2013-12-13,50
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",Intermediate,556,27,2014-01-27,195
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,All Levels,115,17,2015-08-10,95
561774,Instant Harmonica - play the great Irish tune Molly Malone!,Basic,420,13,2015-07-23,20
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,All Levels,32,11,2017-02-07,40
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,All Levels,26,23,2017-05-02,65
761938,Guitar Lessons - The Modal System - Modes Essentials,All Levels,116,27,2016-02-14,45
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,All Levels,425,192,2015-01-16,50
182940,Modern Piano Lessons For Beginners,Basic,736,46,2014-04-01,20
1003250,World Percussion: Complete Lessons for Everyone,All Levels,68,56,2016-11-14,40
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,All Levels,104,9,2017-04-24,20
647276,Acoustic Blues Guitar Lessons,Intermediate,189,101,2016-01-10,75
26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,All Levels,738,64,2012-10-13,20
264396,Learn How to Play the Violin - Violin Basics,Basic,365,12,2014-08-13,20
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,All Levels,146,15,2014-01-30,20
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,Basic,383,9,2015-11-11,50
326310,Get Piano Skills TODAY!!! ,All Levels,92,71,2014-11-05,100
398522,Learn the Violin - Scales and Fundamentals,Basic,291,39,2015-10-28,80
773144,Piano With Willie Building Technique with Scales Vol. 2,All Levels,61,9,2016-04-13,40
324226,Master Flute Playing: Intermediate Instruction Made Simple!,Intermediate,288,100,2014-10-29,50
888668,How to Sing and Play the Guitar (at the same time),Basic,78,24,2016-07-18,20
301686,"Super Beginner Guitar - start right, start awesome",Basic,594,33,2014-11-26,30
151027,"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",All Levels,489,35,2015-10-26,40
269830,Rhythm to Rock Drum Lesson 5,Basic,13,9,2014-08-18,20
315812,Gibson's Learn & Master Guitar,All Levels,103,309,2014-10-30,50
373636,Master the Trombone: Intermediate Instruction Made Simple!,All Levels,231,110,2015-03-04,50
1113170,Walking Bass Fundamentals,All Levels,44,34,2017-03-13,50
336446,Circular Breathing for musicians - practical skills,All Levels,261,17,2014-11-06,25
455676,Electric Bass for Busy Beginners Course 1,All Levels,114,13,2015-04-27,50
200108,Guitar for Absolute Beginners (Class 1),Basic,45,48,2014-05-01,20
198660,Tenor Banjo for Absolute Beginners,Basic,3167,34,2014-07-19,0
763100,Guitar Lessons - 50 Essential Fast Legato Licks,Intermediate,105,23,2016-02-15,35
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,Basic,85,20,2016-08-21,90
32033,Aprende batería con el nuevo método IDT,All Levels,335,25,2012-12-24,20
286070,5 lecciones que todo guitarrista debe tomar,Basic,4452,14,2014-08-23,0
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,Basic,332,42,2013-07-06,20
725566,Curso de Violão Popular,Basic,287,27,2016-01-27,25
829616,Aprendiendo Piano: Ejercicios de calentamiento,Basic,1876,11,2016-04-27,0
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,Basic,113,18,2016-06-29,40
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",All Levels,158,59,2014-07-28,75
375830,Guitarra Desde Cero - PARTE 1,Basic,480,123,2014-12-27,35
207440,Super-Curso de Guitarra Práctico Para Principiantes,Basic,228,215,2014-06-30,85
1042382,Explosão Pentatônica,All Levels,42,19,2016-12-22,55
1114722,Complete Beginners Introduction to Guitar,Basic,10,35,2017-02-27,40
1102436,Learn 10 Scottish Tunes Piano Easy Level,Basic,103,46,2017-02-20,45
644820,Fingerpicking Fundamentals,Basic,75,22,2015-11-01,20
131562,Piano With A Pro,All Levels,66,38,2014-05-05,25
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,Basic,61,30,2016-02-12,70
459888,Master the Tuba - Intermediate Instruction Made Simple!,Intermediate,184,107,2015-04-15,50
1141614,The Fun and Effective Piano Course,All Levels,24,38,2017-04-24,30
605074,Advanced Flute Studies - Learn to Master the Flute!​,All Levels,205,95,2015-09-07,50
749616,Alternate Picking Speed & Accuracy,All Levels,19,83,2016-05-12,20
470482,"Master the Euphonium with Simple, Intermediate Instruction!",Intermediate,120,106,2015-04-16,50
344348,Master the Clarinet: Intermediate Instruction Made Simple!,All Levels,232,97,2015-01-01,50
373556,Advanced Clarinet Studies - Learn to Master the Clarinet!,All Levels,148,77,2015-01-01,50
214794,Aprende a tocar ritmo pop en el piano y teclado,All Levels,10,9,2014-05-16,20
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,Basic,72,24,2016-03-31,100
823494,Comment jouer du Pianoforte,All Levels,172,41,2016-05-02,100
212492,Aprende a tocar blues en el piano y teclado,All Levels,10,22,2014-05-09,50
961774,ABC DO VIOLÃO E GUITARRA,Basic,25,30,2017-03-03,85
1261210,Suonare la Chitarra,All Levels,1,22,2017-06-21,200
211052,Aprende todos los secretos de la guitarra flamenca,All Levels,13,23,2014-05-07,50
597868,こどもギターレッスン　リトルギタリストⅠ,Basic,69,53,2015-11-07,20
218658,Aprende cómo tocar el Bajo Sexto,All Levels,10,17,2014-05-19,50
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,All Levels,25,321,2016-12-27,50
758216,Sistema Completo De Guitarra Rítmica Para Principiantes,Basic,21,32,2016-02-27,55
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),Intermediate,5,17,2017-03-28,35
628798,"Learn Piano with Beyer, 15 Minutes Challenge",All Levels,418,30,2016-07-21,65
398224,"Classical Guitar Master Class: 'Alman  """,Intermediate,113,34,2015-04-21,195
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,Basic,78,45,2014-01-16,50
799912,Alto Saxophone Lessons For Beginners,Basic,51,42,2016-03-23,95
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,All Levels,58,10,2015-12-17,20
744034,Piano With Willie: Jazz & Gospel Exercises,Intermediate,56,28,2016-04-13,40
139790,Bending the blue notes to give you killer sound on harmonica,Intermediate,162,14,2014-03-02,35
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",Basic,2577,6,2015-07-03,0
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,Basic,62,11,2015-08-21,20
773156,Piano With Willie Building Technique with Scales Vol. 3,All Levels,42,11,2016-04-13,40
931152,Instant Bodhran - part two; learning further drumming skills,Basic,28,10,2016-08-18,40
21080,Guitar Essentials,Basic,261,18,2014-05-07,20
151120,Rhythm to Rock Drum Lessons,Basic,44,7,2014-02-02,20
1236576,Learn to play and improve 12 bar blues harmonica solos,Basic,4,27,2017-06-29,40
139784,Learn to improvise on your harmonica - in nice easy steps,Basic,98,15,2014-03-16,35
486412,Learning Electric Guitar for Absolute Beginners,Basic,19,12,2015-05-04,35
459468,Advanced Bassoon Studies - Learn to Master the Bassoon!​,All Levels,197,106,2015-04-15,50
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,All Levels,58,47,2015-11-17,20
933812,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,All Levels,21,27,2016-09-20,40
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,All Levels,92,71,2014-01-27,50
277770,Electric Bass Right From The Start,Basic,239,9,2016-03-14,100
552606,Beginner Guitar Essentials,Basic,5,45,2015-08-06,95
459926,Advanced Tuba Studies - Become a Master of the Tuba!​,All Levels,173,63,2015-04-15,50
1040596,'Greensleeves' Creative Piano Lessons Course,All Levels,10,8,2017-01-03,20
266004,Rhythm to Rock Drum Lesson 4,Basic,12,12,2014-08-18,20
720072,Hands On Guitar: Beyond Beginner,Basic,54,69,2016-01-22,20
1046768,Instant harmonica - play Auld Lang Syne the neet (tonight)!,All Levels,28,13,2016-12-22,40
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,Basic,238,22,2014-02-19,25
333046,The Ultimate Method for Learning Modern Piano & Keyboards,All Levels,512,151,2014-11-03,25
459207,Master the Bassoon - Intermediate Instruction Made Simple!,All Levels,177,102,2015-04-15,50
814474,Oboe Pro Series - You're going to love practicing the Oboe,All Levels,61,36,2016-04-08,50
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,Basic,21,13,2017-05-30,40
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",Intermediate,115,53,2014-03-25,50
578750,Learn 4 Vital things that will make your DRUM PLAYING EASIER,All Levels,510,8,2015-08-13,35
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,Intermediate,147,39,2014-03-17,50
1198302,Traditional-Style Electric Blues Guitar For Beginners,Basic,9,36,2017-06-22,25
208126,Aprende a tocar los mejores solos en la guitarra eléctrica,All Levels,5,16,2014-05-07,30
34332,Aprende a tocar la guitarra,All Levels,7,25,2013-02-22,50
204014,Aprende a tocar el piano desde cero,All Levels,4,16,2014-04-30,50
219844,Aprende a tocar el clarinete.  ,All Levels,4,26,2014-05-19,50
212506,Ahora aprende a tocar jazz en el piano,All Levels,4,9,2014-05-09,30
687742,こどもギターレッスン　リトルギタリストⅡ,Basic,2,47,2016-02-18,20
219878,Aprende a tocar el contrabajo sin complicaciones,All Levels,3,20,2014-05-19,50
207304,Aprende a tocar la guitarra eléctrica,All Levels,3,39,2014-04-30,50
195196,Aprende a improvisar en la guitarra eléctrica,All Levels,3,19,2014-05-05,50
834422,Curso de Teclado,Basic,1,26,2016-05-16,40
724436,Guitarra Acústica en Siete Días,Basic,1,38,2016-01-29,20
448250,improvisación de Guitarra,All Levels,1,10,2015-03-24,20
796188,Step by Step Classical Guitar Course,Basic,9,45,2016-12-08,100
773174,Piano With Willie Building Technique with Scales Vol. 4,All Levels,44,11,2016-04-12,40
